game,date,home_team,away_team,FTHG,FTAG,H,D,A,PSH,PSD,PSA,pPSH,pPSD,pPSA
2021-12-11 Manchester City-Wolves,2021-12-11 12:30:00,Manchester City,Wolves,1,0,1,0,0,1.17,8.21,20.21,0.8427490656231078,0.11442898798426333,0.042821946393007564
2021-12-11 Norwich City-Manchester Utd,2021-12-11 17:30:00,Norwich City,Manchester Utd,0,1,0,0,1,7.52,4.9,1.45,0.1254759620644031,0.19606400514230962,0.6784600327928234
2021-12-12 Burnley-West Ham,2021-12-12 14:00:00,Burnley,West Ham,0,0,0,1,0,3.74,3.75,2.05,0.2604923549066346,0.2597832716518056,0.4797243734410743
2021-12-12 Crystal Palace-Everton,2021-12-12 16:30:00,Crystal Palace,Everton,3,1,1,0,0,2.3,3.22,3.63,0.42735305170002674,0.3037703937851836,0.2688765545152732
2021-12-12 Leicester City-Newcastle Utd,2021-12-12 14:00:00,Leicester City,Newcastle Utd,4,0,1,0,0,1.78,4.01,4.71,0.5526865629314263,0.242076571102361,0.205236865965738
2021-12-14 Manchester City-Leeds United,2021-12-14 20:00:00,Manchester City,Leeds United,7,0,1,0,0,1.16,9.0,19.75,0.8510675378250181,0.10443294893824169,0.04449951323715168
2021-12-14 Norwich City-Aston Villa,2021-12-14 19:45:00,Norwich City,Aston Villa,0,2,0,0,1,3.45,3.3,2.33,0.2827770382769022,0.2958794297468439,0.42134353197673013
2021-12-15 Arsenal-West Ham,2021-12-15 20:00:00,Arsenal,West Ham,2,0,1,0,0,2.27,3.58,3.32,0.4329842390841216,0.2726280484882547,0.29438771242810013
2021-12-15 Brighton-Wolves,2021-12-15 19:30:00,Brighton,Wolves,0,1,0,0,1,2.37,3.05,3.66,0.4138004831460761,0.32026459638497895,0.26593492046846157
2021-12-15 Crystal Palace-Southampton,2021-12-15 19:30:00,Crystal Palace,Southampton,2,2,0,1,0,2.17,3.41,3.71,0.4522539489173372,0.28565926543641823,0.2620867856457646
2021-12-16 Chelsea-Everton,2021-12-16 19:45:00,Chelsea,Everton,1,1,0,1,0,1.24,6.36,14.4,0.7916397633636101,0.14758638619219153,0.06077385044457266
2021-12-16 Liverpool-Newcastle Utd,2021-12-16 20:00:00,Liverpool,Newcastle Utd,3,1,1,0,0,1.13,9.72,24.98,0.8719363502515822,0.09504689710662155,0.03301675264147043
2021-12-18 Leeds United-Arsenal,2021-12-18 17:30:00,Leeds United,Arsenal,1,4,0,0,1,3.89,3.84,1.93,0.24596919938909,0.24928606460380456,0.5047447360066571
2021-12-19 Newcastle Utd-Manchester City,2021-12-19 14:00:00,Newcastle Utd,Manchester City,0,4,0,0,1,16.21,7.42,1.18,0.05039750977511549,0.12215402992090602,0.8274484603036927
2021-12-19 Tottenham-Liverpool,2021-12-19 16:30:00,Tottenham,Liverpool,2,2,0,1,0,5.19,4.78,1.57,0.18120557805326673,0.19756097925521388,0.6212334426919721
2021-12-19 Wolves-Chelsea,2021-12-19 14:00:00,Wolves,Chelsea,0,0,0,1,0,6.52,3.92,1.59,0.14271587597447397,0.2434272773099371,0.6138568467151452
2021-12-26 Aston Villa-Chelsea,2021-12-26 17:30:00,Aston Villa,Chelsea,1,3,0,0,1,5.57,3.77,1.69,0.1688810383889138,0.253781233005996,0.5773377286046262
2021-12-26 Brighton-Brentford,2021-12-26 20:00:00,Brighton,Brentford,2,0,1,0,0,1.95,3.49,4.25,0.49983741678743915,0.27547470214114417,0.22468788107187299
2021-12-26 Manchester City-Leicester City,2021-12-26 15:00:00,Manchester City,Leicester City,6,3,1,0,0,1.19,7.91,13.72,0.822328673745018,0.11520244145766317,0.06246888479767565
2021-12-26 Norwich City-Arsenal,2021-12-26 15:00:00,Norwich City,Arsenal,0,5,0,0,1,8.02,4.81,1.42,0.11446994946871168,0.19681868817029538,0.688711362361406
2021-12-26 Tottenham-Crystal Palace,2021-12-26 15:00:00,Tottenham,Crystal Palace,3,0,1,0,0,1.7,3.91,5.21,0.5741125419893791,0.2445527175256472,0.1813347404845149
2021-12-26 West Ham-Southampton,2021-12-26 15:00:00,West Ham,Southampton,2,3,0,0,1,1.86,3.78,4.28,0.5239952289896589,0.25331320502750404,0.2226915659823616
2021-12-27 Newcastle Utd-Manchester Utd,2021-12-27 20:00:00,Newcastle Utd,Manchester Utd,1,1,0,1,0,6.92,4.46,1.49,0.1332440800736711,0.21207682781098935,0.654679092115757
2021-12-28 Crystal Palace-Norwich City,2021-12-28 15:00:00,Crystal Palace,Norwich City,3,0,1,0,0,1.69,3.77,5.91,0.5813764709473371,0.2570098318493301,0.16161369720380186
2021-12-28 Leicester City-Liverpool,2021-12-28 20:00:00,Leicester City,Liverpool,1,0,1,0,0,7.76,5.82,1.38,0.1217705806007121,0.16442518574926723,0.7138042336504595
2021-12-28 Southampton-Tottenham,2021-12-28 15:00:00,Southampton,Tottenham,1,1,0,1,0,3.87,3.52,2.08,0.2511228320655879,0.2766651737344601,0.47221199419946924
2021-12-28 Watford-West Ham,2021-12-28 15:00:00,Watford,West Ham,1,4,0,0,1,3.35,3.6,2.24,0.29117415391756246,0.27056264125537444,0.43826320482755016
2021-12-29 Brentford-Manchester City,2021-12-29 20:15:00,Brentford,Manchester City,0,1,0,0,1,16.97,7.96,1.17,0.048830066489513414,0.11444735185842395,0.8367225816524035
2021-12-29 Chelsea-Brighton,2021-12-29 19:30:00,Chelsea,Brighton,1,1,0,1,0,1.42,4.56,8.59,0.6874061420618452,0.2071524232979968,0.1054414346405893
2021-12-30 Manchester Utd-Burnley,2021-12-30 20:15:00,Manchester Utd,Burnley,3,1,1,0,0,1.38,4.97,8.67,0.707097585838703,0.18886848511257343,0.10403392904833189
2022-01-01 Arsenal-Manchester City,2022-01-01 12:30:00,Arsenal,Manchester City,1,2,0,0,1,6.01,4.57,1.53,0.155192531290614,0.20707179572557008,0.6377356729833901
2022-01-01 Crystal Palace-West Ham,2022-01-01 17:30:00,Crystal Palace,West Ham,2,3,0,0,1,3.09,3.41,2.4,0.3126142093276536,0.28249957450469404,0.40488621616719084
2022-01-01 Watford-Tottenham,2022-01-01 15:00:00,Watford,Tottenham,0,1,0,0,1,5.42,4.25,1.62,0.17362740835732238,0.22392209764373483,0.6024504939994083
2022-01-02 Brentford-Aston Villa,2022-01-02 14:00:00,Brentford,Aston Villa,2,1,1,0,0,3.09,3.3,2.46,0.3127409982699355,0.2923172768354209,0.3949417248951193
2022-01-02 Chelsea-Liverpool,2022-01-02 16:30:00,Chelsea,Liverpool,2,2,0,1,0,3.14,3.6,2.29,0.30770229747645317,0.2673449237517271,0.42495277877134824
2022-01-02 Everton-Brighton,2022-01-02 14:00:00,Everton,Brighton,2,3,0,0,1,2.87,3.08,2.78,0.337458169270208,0.31389510231137124,0.3486467284179404
2022-01-02 Leeds United-Burnley,2022-01-02 14:00:00,Leeds United,Burnley,3,1,1,0,0,2.02,3.59,3.83,0.4821997640853031,0.26755081044950424,0.2502494254647328
2022-01-03 Manchester Utd-Wolves,2022-01-03 17:30:00,Manchester Utd,Wolves,0,1,0,0,1,1.56,4.37,5.98,0.6259752197056614,0.21751102815101103,0.15651375214287566
2022-01-11 Southampton-Brentford,2022-01-11 19:45:00,Southampton,Brentford,4,1,1,0,0,2.15,3.37,3.82,0.4565135087672137,0.28911722675553153,0.25436926447773406
2022-01-12 West Ham-Norwich City,2022-01-12 19:45:00,West Ham,Norwich City,2,0,1,0,0,1.32,5.53,10.04,0.741067053659497,0.1696127783416363,0.0893201679984777
2022-01-14 Brighton-Crystal Palace,2022-01-14 20:00:00,Brighton,Crystal Palace,1,1,0,1,0,2.11,3.29,4.08,0.4655154852059847,0.2964985584097422,0.23798595638474324
2022-01-15 Aston Villa-Manchester Utd,2022-01-15 17:30:00,Aston Villa,Manchester Utd,2,2,0,1,0,2.89,3.51,2.49,0.33516140556744306,0.2745373525547671,0.39030124187826604
2022-01-15 Manchester City-Chelsea,2022-01-15 12:30:00,Manchester City,Chelsea,1,0,1,0,0,1.72,3.79,5.2,0.566702040336031,0.252071200993604,0.18122675866990287
2022-01-15 Newcastle Utd-Watford,2022-01-15 15:00:00,Newcastle Utd,Watford,1,1,0,1,0,2.05,3.74,3.59,0.4753681543290339,0.25677768718737476,0.26785415848313215
2022-01-15 Norwich City-Everton,2022-01-15 15:00:00,Norwich City,Everton,2,1,1,0,0,3.77,3.54,2.06,0.2548430732362906,0.27193235372106683,0.47322457304218213
2022-01-15 Wolves-Southampton,2022-01-15 15:00:00,Wolves,Southampton,3,1,1,0,0,2.35,3.18,3.4,0.4134790968792639,0.3033474119690971,0.2831734911521205
2022-01-16 Liverpool-Brentford,2022-01-16 14:00:00,Liverpool,Brentford,3,0,1,0,0,1.3,5.82,10.45,0.7531606698069552,0.16105247485162133,0.08578685534184059
2022-01-16 West Ham-Leeds United,2022-01-16 14:00:00,West Ham,Leeds United,2,3,0,0,1,1.65,4.28,5.13,0.5922903971482836,0.2230356571146474,0.1846739457366088
2022-01-18 Brighton-Chelsea,2022-01-18 20:00:00,Brighton,Chelsea,1,1,0,1,0,4.75,3.79,1.78,0.1996796180242945,0.25250725820128145,0.5478131237739525
2022-01-19 Brentford-Manchester Utd,2022-01-19 20:00:00,Brentford,Manchester Utd,1,3,0,0,1,4.68,3.46,1.88,0.2032708296053258,0.27794550977832794,0.5187836606158788
2022-01-19 Leicester City-Tottenham,2022-01-19 19:30:00,Leicester City,Tottenham,2,3,0,0,1,3.12,3.41,2.38,0.30940174802553677,0.2823755413724336,0.40822271060251064
2022-01-21 Watford-Norwich City,2022-01-21 20:00:00,Watford,Norwich City,0,3,0,0,1,2.09,3.53,3.66,0.46565830945347575,0.27215741514311076,0.26218427540387923
2022-01-22 Brentford-Wolves,2022-01-22 15:00:00,Brentford,Wolves,1,2,0,0,1,3.15,3.11,2.54,0.30677558914740244,0.31082537973664526,0.3823990311154788
2022-01-22 Everton-Aston Villa,2022-01-22 12:30:00,Everton,Aston Villa,0,1,0,0,1,2.82,3.25,2.7,0.34363437989334683,0.2970980236521415,0.3592675964549863
2022-01-22 Leeds United-Newcastle Utd,2022-01-22 15:00:00,Leeds United,Newcastle Utd,0,1,0,0,1,2.03,3.72,3.67,0.48007145454109673,0.2581488218451037,0.2617797236142605
2022-01-22 Manchester Utd-West Ham,2022-01-22 15:00:00,Manchester Utd,West Ham,1,0,1,0,0,1.93,3.85,3.9,0.5052422057056973,0.24902935559136138,0.24572843870248848
2022-01-22 Southampton-Manchester City,2022-01-22 17:30:00,Southampton,Manchester City,1,1,0,1,0,10.23,6.18,1.27,0.0851060195996762,0.1481726208803876,0.7667213595195732
2022-01-23 Arsenal-Burnley,2022-01-23 14:00:00,Arsenal,Burnley,0,0,0,1,0,1.36,5.22,9.18,0.7199312727211387,0.18092247666563244,0.09914625061367295
2022-01-23 Chelsea-Tottenham,2022-01-23 16:30:00,Chelsea,Tottenham,2,0,1,0,0,1.7,4.17,4.82,0.5742757251321627,0.2288822540726638,0.19684202079472818
2022-01-23 Crystal Palace-Liverpool,2022-01-23 14:00:00,Crystal Palace,Liverpool,1,3,0,0,1,5.75,4.14,1.61,0.16328693872792555,0.23026469595122012,0.6064483653204058
2022-01-23 Leicester City-Brighton,2022-01-23 14:00:00,Leicester City,Brighton,1,1,0,1,0,2.66,3.36,2.78,0.36458926397312186,0.28691585719255663,0.3484948788338576
2022-02-05 Burnley-Watford,2022-02-05 18:00:00,Burnley,Watford,0,0,0,1,0,2.19,3.27,3.69,0.4445506717814247,0.2949820664112859,0.2604672618068219
2022-02-08 Burnley-Manchester Utd,2022-02-08 20:00:00,Burnley,Manchester Utd,1,1,0,1,0,6.09,4.13,1.62,0.15737642325096293,0.2348248285072612,0.6077987482422538
2022-02-08 Newcastle Utd-Everton,2022-02-08 19:45:00,Newcastle Utd,Everton,3,1,1,0,0,2.57,3.42,2.94,0.3816310825048023,0.28544418518353654,0.3329247323111769
2022-02-08 West Ham-Watford,2022-02-08 19:45:00,West Ham,Watford,1,0,1,0,0,1.54,4.42,6.7,0.6391784868600877,0.21865352697796908,0.142167986161495
2022-02-09 Aston Villa-Leeds United,2022-02-09 20:00:00,Aston Villa,Leeds United,3,3,0,1,0,1.83,4.0,4.4,0.5373372890207578,0.24262628108730402,0.2200364298924031
2022-02-09 Manchester City-Brentford,2022-02-09 19:45:00,Manchester City,Brentford,2,0,1,0,0,1.12,10.16,25.77,0.8787528054850854,0.08997804383388171,0.03126915068134739
2022-02-09 Norwich City-Crystal Palace,2022-02-09 19:45:00,Norwich City,Crystal Palace,1,1,0,1,0,3.66,3.38,2.21,0.26639451313878476,0.2889058585682874,0.4446996282934115
2022-02-09 Tottenham-Southampton,2022-02-09 19:45:00,Tottenham,Southampton,2,3,0,0,1,1.61,4.19,6.03,0.6108111604528107,0.2307638227829925,0.15842501676374543
2022-02-10 Liverpool-Leicester City,2022-02-10 19:45:00,Liverpool,Leicester City,2,0,1,0,0,1.26,6.84,11.21,0.7807419022527141,0.13786880099422005,0.08138929675350949
2022-02-10 Wolves-Arsenal,2022-02-10 19:45:00,Wolves,Arsenal,0,1,0,0,1,3.72,3.28,2.23,0.26183757729226437,0.29769813093529196,0.4404642917719574
2022-02-12 Brentford-Crystal Palace,2022-02-12 15:00:00,Brentford,Crystal Palace,0,0,0,1,0,2.77,3.08,2.98,0.3538165039926148,0.31767301436949885,0.32851048163740976
2022-02-12 Everton-Leeds United,2022-02-12 15:00:00,Everton,Leeds United,3,0,1,0,0,2.37,3.58,3.12,0.4142400951060473,0.2724006384005519,0.3133592664938792
2022-02-12 Manchester Utd-Southampton,2022-02-12 12:30:00,Manchester Utd,Southampton,1,1,0,1,0,1.63,4.32,5.53,0.6031628439991048,0.22357333440000646,0.17326382160136564
2022-02-12 Norwich City-Manchester City,2022-02-12 17:30:00,Norwich City,Manchester City,0,4,0,0,1,18.96,7.94,1.18,0.046011005178568154,0.1185093377069702,0.8354796571140539
2022-02-12 Watford-Brighton,2022-02-12 15:00:00,Watford,Brighton,0,2,0,0,1,3.85,3.38,2.14,0.25257314320014174,0.28848286227134706,0.4589439945280342
2022-02-13 Burnley-Liverpool,2022-02-13 14:00:00,Burnley,Liverpool,0,1,0,0,1,10.82,6.03,1.29,0.08341894535943226,0.15608039012370833,0.7605006645172749
2022-02-13 Leicester City-West Ham,2022-02-13 16:30:00,Leicester City,West Ham,2,2,0,1,0,3.05,3.62,2.39,0.32043279384131235,0.26909803043124386,0.4104691757279287
2022-02-13 Newcastle Utd-Aston Villa,2022-02-13 14:00:00,Newcastle Utd,Aston Villa,1,0,1,0,0,2.78,3.48,2.67,0.3524086383249311,0.2804424364153546,0.36714892526020304
2022-02-13 Tottenham-Wolves,2022-02-13 14:00:00,Tottenham,Wolves,0,2,0,0,1,1.69,3.82,5.86,0.5821725799739789,0.25419530954260194,0.16363211048293982
2022-02-15 Manchester Utd-Brighton,2022-02-15 20:15:00,Manchester Utd,Brighton,2,0,1,0,0,1.81,3.78,4.87,0.5438552618477406,0.2575091034864743,0.19863563466625855
2022-02-19 Arsenal-Brentford,2022-02-19 15:00:00,Arsenal,Brentford,2,1,1,0,0,1.47,4.46,8.32,0.6699787346300853,0.21667626699657036,0.11334499837378997
2022-02-19 Aston Villa-Watford,2022-02-19 15:00:00,Aston Villa,Watford,0,1,0,0,1,1.68,3.95,5.62,0.5848115927997604,0.24495186530103918,0.17023654189965723
2022-02-19 Brighton-Burnley,2022-02-19 15:00:00,Brighton,Burnley,0,3,0,0,1,1.67,3.78,6.18,0.5888139526098416,0.2566266426744302,0.15455940471618437
2022-02-19 Crystal Palace-Chelsea,2022-02-19 15:00:00,Crystal Palace,Chelsea,0,1,0,0,1,5.86,3.99,1.66,0.16376376953243668,0.24325146818140295,0.5929847622857052
2022-02-19 Liverpool-Norwich City,2022-02-19 15:00:00,Liverpool,Norwich City,3,1,1,0,0,1.13,9.98,26.49,0.8742377768018132,0.09379020246162811,0.031972020736948784
2022-02-19 Manchester City-Tottenham,2022-02-19 17:30:00,Manchester City,Tottenham,2,3,0,0,1,1.29,6.05,11.91,0.7644258352473159,0.15815593953325127,0.0774182252198704
2022-02-19 Southampton-Everton,2022-02-19 15:00:00,Southampton,Everton,2,0,1,0,0,2.1,3.61,3.71,0.46784830161608076,0.26978773155570185,0.2623639668286958
2022-02-19 West Ham-Newcastle Utd,2022-02-19 12:30:00,West Ham,Newcastle Utd,1,1,0,1,0,1.72,3.88,5.4,0.5718485217898448,0.2501221210572332,0.17802935715337936
2022-02-20 Leeds United-Manchester Utd,2022-02-20 14:00:00,Leeds United,Manchester Utd,2,4,0,0,1,4.12,3.84,1.93,0.23614427097706744,0.25374716052213947,0.5101085685003195
2022-02-20 Wolves-Leicester City,2022-02-20 16:30:00,Wolves,Leicester City,2,1,1,0,0,2.34,3.24,3.5,0.4196475742468653,0.3015777339567428,0.2787746917959093
2022-02-23 Burnley-Tottenham,2022-02-23 19:30:00,Burnley,Tottenham,1,0,1,0,0,4.94,3.78,1.79,0.1947738008180297,0.2564869773502471,0.5487392218312579
2022-02-23 Liverpool-Leeds United,2022-02-23 19:45:00,Liverpool,Leeds United,6,0,1,0,0,1.16,8.87,17.91,0.8479442118610403,0.10413221673401164,0.047923571404571624
2022-02-23 Watford-Crystal Palace,2022-02-23 19:30:00,Watford,Crystal Palace,1,4,0,0,1,3.24,3.24,2.47,0.3014374408991901,0.3014374408991901,0.3971251182011465
2022-02-24 Arsenal-Wolves,2022-02-24 19:45:00,Arsenal,Wolves,2,1,1,0,0,1.65,3.9,6.08,0.595323465846724,0.24798394503210328,0.1566925891216245
2022-02-25 Southampton-Norwich City,2022-02-25 20:00:00,Southampton,Norwich City,2,0,1,0,0,1.56,4.35,6.55,0.6314167189605528,0.2226593486191258,0.14592393242077864
2022-02-26 Brentford-Newcastle Utd,2022-02-26 15:00:00,Brentford,Newcastle Utd,0,2,0,0,1,2.55,3.2,3.15,0.3845019995470206,0.30528253494011853,0.3102154655123734
2022-02-26 Brighton-Aston Villa,2022-02-26 15:30:00,Brighton,Aston Villa,0,2,0,0,1,2.24,3.42,3.52,0.43819057565250397,0.28503419933296853,0.27677522501500196
2022-02-26 Crystal Palace-Burnley,2022-02-26 15:00:00,Crystal Palace,Burnley,1,1,0,1,0,2.0,3.44,4.29,0.4911320586319762,0.2830593567858325,0.22580858458266875
2022-02-26 Everton-Manchester City,2022-02-26 17:30:00,Everton,Manchester City,0,1,0,0,1,10.59,6.17,1.29,0.0858704700820985,0.15286427902896468,0.761265250888497
2022-02-26 Leeds United-Tottenham,2022-02-26 12:30:00,Leeds United,Tottenham,0,4,0,0,1,4.14,4.03,1.87,0.23400243452993932,0.24055449675063212,0.5254430687199014
2022-02-26 Manchester Utd-Watford,2022-02-26 15:00:00,Manchester Utd,Watford,0,0,0,1,0,1.36,5.67,8.94,0.7251653736176383,0.16946113482388617,0.10537349155802028
2022-02-27 West Ham-Wolves,2022-02-27 14:00:00,West Ham,Wolves,1,0,1,0,0,2.15,3.23,4.03,0.4567953245817002,0.30215492622572343,0.24104974919305266
2022-03-01 Burnley-Leicester City,2022-03-01 19:45:00,Burnley,Leicester City,0,2,0,0,1,2.98,3.39,2.55,0.32802906775600116,0.28767396542336693,0.3842969668201576
2022-03-05 Aston Villa-Southampton,2022-03-05 15:00:00,Aston Villa,Southampton,4,0,1,0,0,2.42,3.49,3.1,0.4053760307535269,0.2793888366616536,0.3152351325852931
2022-03-05 Burnley-Chelsea,2022-03-05 15:00:00,Burnley,Chelsea,0,4,0,0,1,7.69,4.19,1.52,0.12259651681833929,0.23044939204039253,0.6469540911407989
2022-03-05 Leicester City-Leeds United,2022-03-05 12:30:00,Leicester City,Leeds United,1,0,1,0,0,1.82,4.23,4.21,0.5404499624260304,0.22921683136313067,0.23033320621036665
2022-03-05 Liverpool-West Ham,2022-03-05 17:30:00,Liverpool,West Ham,1,0,1,0,0,1.3,5.99,10.58,0.7557832964935586,0.15798808510731774,0.08622861839955875
2022-03-05 Newcastle Utd-Brighton,2022-03-05 15:00:00,Newcastle Utd,Brighton,2,1,1,0,0,2.82,3.23,2.8,0.347417870596521,0.30264475087605,0.34993737852695017
2022-03-05 Norwich City-Brentford,2022-03-05 15:00:00,Norwich City,Brentford,1,3,0,0,1,3.04,3.19,2.64,0.3219359629653402,0.3065500544336974,0.37151398260048113
2022-03-05 Wolves-Crystal Palace,2022-03-05 15:00:00,Wolves,Crystal Palace,0,2,0,0,1,2.43,3.08,3.5,0.4038330406774497,0.31745724490920846,0.2787097144128638
2022-03-06 Manchester City-Manchester Utd,2022-03-06 16:30:00,Manchester City,Manchester Utd,4,1,1,0,0,1.43,4.9,8.34,0.6894764741725252,0.19708494754125974,0.11343857828577139
2022-03-06 Watford-Arsenal,2022-03-06 14:00:00,Watford,Arsenal,2,3,0,0,1,6.29,4.03,1.62,0.15196311357015402,0.24055253513680477,0.607484351292565
2022-03-07 Tottenham-Everton,2022-03-07 20:00:00,Tottenham,Everton,5,0,1,0,0,1.61,4.27,5.97,0.6119324277304997,0.2271799327733446,0.16088763949567741
2022-03-10 Leeds United-Aston Villa,2022-03-10 19:45:00,Leeds United,Aston Villa,0,3,0,0,1,2.75,3.64,2.61,0.3563441391750374,0.2679101746633591,0.3757456861611204
2022-03-10 Norwich City-Chelsea,2022-03-10 19:30:00,Norwich City,Chelsea,1,3,0,0,1,14.15,5.78,1.28,0.06410475368968384,0.165666521625113,0.770228724684793
2022-03-10 Southampton-Newcastle Utd,2022-03-10 19:30:00,Southampton,Newcastle Utd,1,2,0,0,1,1.99,3.78,3.89,0.49350631249306975,0.25696443966229593,0.24952924784511368
2022-03-10 Wolves-Watford,2022-03-10 19:30:00,Wolves,Watford,4,0,1,0,0,1.84,3.56,5.02,0.5344373710634743,0.2733835285695835,0.19217910036647373
2022-03-12 Brentford-Burnley,2022-03-12 15:00:00,Brentford,Burnley,2,0,1,0,0,2.25,3.2,3.78,0.4367253026719685,0.3054829086590299,0.2577917886685235
2022-03-12 Brighton-Liverpool,2022-03-12 12:30:00,Brighton,Liverpool,0,2,0,0,1,6.65,4.44,1.54,0.14325354450758054,0.2176097669045133,0.6391366885883711
2022-03-12 Manchester Utd-Tottenham,2022-03-12 17:30:00,Manchester Utd,Tottenham,3,2,1,0,0,2.22,3.66,3.35,0.4424531065517543,0.26620214361304706,0.29134474983567404
2022-03-13 Arsenal-Leicester City,2022-03-13 16:30:00,Arsenal,Leicester City,2,0,1,0,0,1.54,4.62,6.22,0.6384791586399914,0.20840409276384028,0.1531167485957233
2022-03-13 Chelsea-Newcastle Utd,2022-03-13 14:00:00,Chelsea,Newcastle Utd,1,0,1,0,0,1.34,5.17,10.18,0.7298983458958092,0.18210540237115563,0.08799625173342919
2022-03-13 Everton-Wolves,2022-03-13 14:00:00,Everton,Wolves,0,1,0,0,1,2.37,3.2,3.48,0.41423529998027747,0.30538559216110645,0.2803791078590921
2022-03-13 Leeds United-Norwich City,2022-03-13 14:00:00,Leeds United,Norwich City,2,1,1,0,0,1.65,4.12,5.7,0.596403703173906,0.23522690857812467,0.1683693882475124
2022-03-13 Southampton-Watford,2022-03-13 14:00:00,Southampton,Watford,1,2,0,0,1,1.61,4.33,5.82,0.6115039863343233,0.22362698814673648,0.16486902551939506
2022-03-13 West Ham-Aston Villa,2022-03-13 14:00:00,West Ham,Aston Villa,2,1,1,0,0,2.41,3.3,3.28,0.4069031485726623,0.2956298326226233,0.2974670188042397
2022-03-14 Crystal Palace-Manchester City,2022-03-14 20:00:00,Crystal Palace,Manchester City,0,0,0,1,0,9.58,5.7,1.34,0.09725225804676904,0.1677785006623561,0.7349692412913239
2022-03-16 Arsenal-Liverpool,2022-03-16 20:15:00,Arsenal,Liverpool,0,2,0,0,1,3.78,4.12,1.93,0.2565658600371294,0.23487478480888763,0.5085593551544537
2022-03-16 Brighton-Tottenham,2022-03-16 19:30:00,Brighton,Tottenham,0,2,0,0,1,3.38,3.37,2.33,0.28884017076073176,0.2897132983054636,0.4214465309333264
2022-03-17 Everton-Newcastle Utd,2022-03-17 19:45:00,Everton,Newcastle Utd,1,0,1,0,0,2.4,3.38,3.22,0.4085391025784035,0.2884223910873512,0.30303850633377233
2022-03-18 Wolves-Leeds United,2022-03-18 20:00:00,Wolves,Leeds United,2,3,0,0,1,2.17,3.53,3.6,0.45287946194567197,0.2762992836727181,0.2708212543811319
2022-03-19 Aston Villa-Arsenal,2022-03-19 12:30:00,Aston Villa,Arsenal,0,1,0,0,1,3.06,3.48,2.45,0.31943499914615714,0.2802139953024767,0.4003510055508944
2022-03-20 Leicester City-Brentford,2022-03-20 14:00:00,Leicester City,Brentford,2,1,1,0,0,2.25,3.49,3.43,0.43635851552177685,0.27932878544285383,0.28431269903585094
2022-03-20 Tottenham-West Ham,2022-03-20 16:30:00,Tottenham,West Ham,3,1,1,0,0,1.78,3.89,4.92,0.5532142608679806,0.25014946995208515,0.19663626917946744
