key,opponent,team,date,time,round,day,venue,result,gf,ga,target,venue_code,AvgH,AvgD,AvgA,pAvgH,pAvgD,pAvgA,goalie,defs,mids,atks,offdeff,intensity,dirspeed,deads,press,contra,buildup,progress,carr,wings,agresive,deferror,offsucc,goalie_opo,defs_opo,mids_opo,atks_opo,offdeff_opo,intensity_opo,dirspeed_opo,deads_opo,press_opo,contra_opo,buildup_opo,progress_opo,carr_opo,wings_opo,agresive_opo,deferror_opo,offsucc_opo,goalie_diff,defs_diff,mids_diff,atks_diff,offdeff_diff,intensity_diff,dirspeed_diff,deads_diff,press_diff,contra_diff,buildup_diff,progress_diff,carr_diff,wings_diff,agresive_diff,deferror_diff,offsucc_diff
2021-12-29 Brentford-Manchester City,Manchester City,Brentford,2021-12-29,20:15:00,Matchweek 20,Wed,Home,L,0,1,0,1,17.6,7.93,1.17,0.048830066489513414,0.11444735185842395,0.8367225816524035,0.45,0.65,0.5,0.475,0.1,0.3,0.95,0.7,0.5,0.75,0.25,0.6,0.05,0.25,0.9,0.5,0.55,0.8,1.0,1.0,1.0,1.0,1.0,0.05,0.05,0.75,0.35,1.0,0.4,0.9,0.1,0.45,0.3,0.9,-0.35000000000000003,-0.35,-0.5,-0.525,-0.9,-0.7,0.8999999999999999,0.6499999999999999,-0.25,0.4,-0.75,0.19999999999999996,-0.85,0.15,0.45,0.2,-0.35
2022-02-09 Brentford-Manchester City,Manchester City,Brentford,2022-02-09,19:45:00,Matchweek 24,Wed,Away,L,0,2,0,0,23.47,9.98,1.11,0.03126915068134739,0.08997804383388171,0.8787528054850854,0.45,0.65,0.5,0.475,0.1,0.3,0.95,0.7,0.5,0.75,0.25,0.6,0.05,0.25,0.9,0.5,0.55,0.8,1.0,1.0,1.0,1.0,1.0,0.05,0.05,0.75,0.35,1.0,0.4,0.9,0.1,0.45,0.3,0.9,-0.35000000000000003,-0.35,-0.5,-0.525,-0.9,-0.7,0.8999999999999999,0.6499999999999999,-0.25,0.4,-0.75,0.19999999999999996,-0.85,0.15,0.45,0.2,-0.35
2021-10-23 Brighton-Manchester City,Manchester City,Brighton,2021-10-23,17:30:00,Matchweek 9,Sat,Home,L,1,4,0,1,7.71,4.77,1.42,0.12374957913506768,0.2014596453846376,0.6747907754807606,0.1,0.9,0.5,0.15,0.45,0.55,0.5,0.4,0.6,0.4,0.4,0.6,0.35,0.45,0.7,0.55,0.6,0.8,1.0,1.0,1.0,1.0,1.0,0.05,0.05,0.75,0.35,1.0,0.4,0.9,0.1,0.45,0.3,0.9,-0.7000000000000001,-0.09999999999999998,-0.5,-0.85,-0.55,-0.44999999999999996,0.45,0.35000000000000003,-0.15000000000000002,0.050000000000000044,-0.6,0.19999999999999996,-0.55,0.35,0.24999999999999994,0.25000000000000006,-0.30000000000000004
2022-04-20 Brighton-Manchester City,Manchester City,Brighton,2022-04-20,20:00:00,Matchweek 30,Wed,Away,L,0,3,0,0,17.12,6.85,1.2,0.045734742477434254,0.13323684250104145,0.8210284150211229,0.1,0.9,0.5,0.15,0.45,0.55,0.5,0.4,0.6,0.4,0.4,0.6,0.35,0.45,0.7,0.55,0.6,0.8,1.0,1.0,1.0,1.0,1.0,0.05,0.05,0.75,0.35,1.0,0.4,0.9,0.1,0.45,0.3,0.9,-0.7000000000000001,-0.09999999999999998,-0.5,-0.85,-0.55,-0.44999999999999996,0.45,0.35000000000000003,-0.15000000000000002,0.050000000000000044,-0.6,0.19999999999999996,-0.55,0.35,0.24999999999999994,0.25000000000000006,-0.30000000000000004
2021-10-16 Burnley-Manchester City,Manchester City,Burnley,2021-10-16,15:00:00,Matchweek 8,Sat,Away,L,0,2,0,0,22.12,9.47,1.12,0.03396618517514199,0.0932895803978564,0.8727442344273443,0.6,0.3,0.25,0.2,0.75,0.15,1.0,0.8,0.4,0.1,0.05,0.5,0.05,0.7,0.3,0.05,0.35,0.8,1.0,1.0,1.0,1.0,1.0,0.05,0.05,0.75,0.35,1.0,0.4,0.9,0.1,0.45,0.3,0.9,-0.20000000000000007,-0.7,-0.75,-0.8,-0.25,-0.85,0.95,0.75,-0.35,-0.24999999999999997,-0.95,0.09999999999999998,-0.85,0.6,-0.15000000000000002,-0.25,-0.55
2022-04-02 Burnley-Manchester City,Manchester City,Burnley,2022-04-02,15:00:00,Matchweek 31,Sat,Home,L,0,2,0,1,13.75,6.54,1.23,0.058694930346168114,0.1419949444579679,0.7993101251962227,0.6,0.3,0.25,0.2,0.75,0.15,1.0,0.8,0.4,0.1,0.05,0.5,0.05,0.7,0.3,0.05,0.35,0.8,1.0,1.0,1.0,1.0,1.0,0.05,0.05,0.75,0.35,1.0,0.4,0.9,0.1,0.45,0.3,0.9,-0.20000000000000007,-0.7,-0.75,-0.8,-0.25,-0.85,0.95,0.75,-0.35,-0.24999999999999997,-0.95,0.09999999999999998,-0.85,0.6,-0.15000000000000002,-0.25,-0.55
2021-09-25 Chelsea-Manchester City,Manchester City,Chelsea,2021-09-25,12:30:00,Matchweek 6,Sat,Home,L,0,1,0,1,2.66,3.26,2.79,0.3577163897953429,0.2961123632476172,0.3461712469575255,0.3,0.95,0.9,0.25,0.85,0.9,0.25,0.1,0.85,0.9,0.9,0.2,0.65,0.2,0.6,0.25,0.5,0.8,1.0,1.0,1.0,1.0,1.0,0.05,0.05,0.75,0.35,1.0,0.4,0.9,0.1,0.45,0.3,0.9,-0.5,-0.050000000000000044,-0.09999999999999998,-0.75,-0.15000000000000002,-0.09999999999999998,0.2,0.05,0.09999999999999998,0.55,-0.09999999999999998,-0.2,-0.25,0.1,0.14999999999999997,-0.04999999999999999,-0.4
2022-01-15 Chelsea-Manchester City,Manchester City,Chelsea,2022-01-15,12:30:00,Matchweek 22,Sat,Away,L,0,1,0,0,5.0,3.87,1.72,0.18122675866990287,0.252071200993604,0.566702040336031,0.3,0.95,0.9,0.25,0.85,0.9,0.25,0.1,0.85,0.9,0.9,0.2,0.65,0.2,0.6,0.25,0.5,0.8,1.0,1.0,1.0,1.0,1.0,0.05,0.05,0.75,0.35,1.0,0.4,0.9,0.1,0.45,0.3,0.9,-0.5,-0.050000000000000044,-0.09999999999999998,-0.75,-0.15000000000000002,-0.09999999999999998,0.2,0.05,0.09999999999999998,0.55,-0.09999999999999998,-0.2,-0.25,0.1,0.14999999999999997,-0.04999999999999999,-0.4
2021-10-30 Crystal Palace-Manchester City,Manchester City,Crystal Palace,2021-10-30,15:00:00,Matchweek 10,Sat,Away,W,2,0,1,0,18.61,8.13,1.16,0.03840182937910843,0.10435805577947131,0.8572401148410609,0.05,0.2,0.1,0.75,0.25,0.2,0.7,0.9,0.2,0.3,0.55,0.65,0.45,0.65,0.9,0.6,0.4,0.8,1.0,1.0,1.0,1.0,1.0,0.05,0.05,0.75,0.35,1.0,0.4,0.9,0.1,0.45,0.3,0.9,-0.75,-0.8,-0.9,-0.25,-0.75,-0.8,0.6499999999999999,0.85,-0.55,-0.04999999999999999,-0.44999999999999996,0.25,-0.45,0.55,0.45,0.3,-0.5
2022-03-14 Crystal Palace-Manchester City,Manchester City,Crystal Palace,2022-03-14,20:00:00,Matchweek 29,Mon,Home,D,0,0,0,1,9.82,5.5,1.32,0.09725225804676904,0.1677785006623561,0.7349692412913239,0.05,0.2,0.1,0.75,0.25,0.2,0.7,0.9,0.2,0.3,0.55,0.65,0.45,0.65,0.9,0.6,0.4,0.8,1.0,1.0,1.0,1.0,1.0,0.05,0.05,0.75,0.35,1.0,0.4,0.9,0.1,0.45,0.3,0.9,-0.75,-0.8,-0.9,-0.25,-0.75,-0.8,0.6499999999999999,0.85,-0.55,-0.04999999999999999,-0.44999999999999996,0.25,-0.45,0.55,0.45,0.3,-0.5
2021-11-21 Everton-Manchester City,Manchester City,Everton,2021-11-21,14:00:00,Matchweek 12,Sun,Away,L,0,3,0,0,15.95,7.56,1.18,0.051241064407070394,0.12151965723679255,0.8272392783557686,0.75,0.5,0.45,0.45,0.1,0.4,0.3,0.35,0.3,0.7,0.35,0.05,0.7,0.55,0.2,0.2,0.95,0.8,1.0,1.0,1.0,1.0,1.0,0.05,0.05,0.75,0.35,1.0,0.4,0.9,0.1,0.45,0.3,0.9,-0.050000000000000044,-0.5,-0.55,-0.55,-0.9,-0.6,0.25,0.3,-0.45,0.35,-0.65,-0.35000000000000003,-0.20000000000000007,0.45000000000000007,-0.25,-0.09999999999999998,0.04999999999999993
2022-02-26 Everton-Manchester City,Manchester City,Everton,2022-02-26,17:30:00,Matchweek 27,Sat,Home,L,0,1,0,1,10.95,6.04,1.28,0.0858704700820985,0.15286427902896468,0.761265250888497,0.75,0.5,0.45,0.45,0.1,0.4,0.3,0.35,0.3,0.7,0.35,0.05,0.7,0.55,0.2,0.2,0.95,0.8,1.0,1.0,1.0,1.0,1.0,0.05,0.05,0.75,0.35,1.0,0.4,0.9,0.1,0.45,0.3,0.9,-0.050000000000000044,-0.5,-0.55,-0.55,-0.9,-0.6,0.25,0.3,-0.45,0.35,-0.65,-0.35000000000000003,-0.20000000000000007,0.45000000000000007,-0.25,-0.09999999999999998,0.04999999999999993
2021-12-14 Leeds United-Manchester City,Manchester City,Leeds United,2021-12-14,20:00:00,Matchweek 17,Tue,Away,L,0,7,0,0,18.17,8.7,1.15,0.04449951323715168,0.10443294893824169,0.8510675378250181,0.7,0.25,0.75,0.65,0.15,0.7,0.35,0.6,1.0,1.0,0.45,0.85,0.6,0.35,0.65,1.0,0.65,0.8,1.0,1.0,1.0,1.0,1.0,0.05,0.05,0.75,0.35,1.0,0.4,0.9,0.1,0.45,0.3,0.9,-0.10000000000000009,-0.75,-0.25,-0.35,-0.85,-0.30000000000000004,0.3,0.5499999999999999,0.25,0.65,-0.55,0.44999999999999996,-0.30000000000000004,0.24999999999999997,0.2,0.7,-0.25
2022-04-30 Leeds United-Manchester City,Manchester City,Leeds United,2022-04-30,17:30:00,Matchweek 35,Sat,Home,L,0,4,0,1,9.69,5.85,1.31,0.0965767228173396,0.15590609321513962,0.7475171839679751,0.7,0.25,0.75,0.65,0.15,0.7,0.35,0.6,1.0,1.0,0.45,0.85,0.6,0.35,0.65,1.0,0.65,0.8,1.0,1.0,1.0,1.0,1.0,0.05,0.05,0.75,0.35,1.0,0.4,0.9,0.1,0.45,0.3,0.9,-0.10000000000000009,-0.75,-0.25,-0.35,-0.85,-0.30000000000000004,0.3,0.5499999999999999,0.25,0.65,-0.55,0.44999999999999996,-0.30000000000000004,0.24999999999999997,0.2,0.7,-0.25
2021-09-11 Leicester City-Manchester City,Manchester City,Leicester City,2021-09-11,15:00:00,Matchweek 4,Sat,Home,L,0,1,0,1,5.7,4.22,1.6,0.16274222305317554,0.22668531403247544,0.6105724629138745,0.2,0.7,0.8,0.85,0.5,0.75,0.65,0.3,0.8,0.75,0.7,0.35,0.4,0.15,0.85,0.15,0.85,0.8,1.0,1.0,1.0,1.0,1.0,0.05,0.05,0.75,0.35,1.0,0.4,0.9,0.1,0.45,0.3,0.9,-0.6000000000000001,-0.30000000000000004,-0.19999999999999996,-0.15000000000000002,-0.5,-0.25,0.6,0.25,0.050000000000000044,0.4,-0.30000000000000004,-0.050000000000000044,-0.5,0.04999999999999999,0.39999999999999997,-0.15,-0.050000000000000044
2021-12-26 Leicester City-Manchester City,Manchester City,Leicester City,2021-12-26,15:00:00,Matchweek 19,Sun,Away,L,3,6,0,0,14.75,7.85,1.18,0.06246888479767565,0.11520244145766317,0.822328673745018,0.2,0.7,0.8,0.85,0.5,0.75,0.65,0.3,0.8,0.75,0.7,0.35,0.4,0.15,0.85,0.15,0.85,0.8,1.0,1.0,1.0,1.0,1.0,0.05,0.05,0.75,0.35,1.0,0.4,0.9,0.1,0.45,0.3,0.9,-0.6000000000000001,-0.30000000000000004,-0.19999999999999996,-0.15000000000000002,-0.5,-0.25,0.6,0.25,0.050000000000000044,0.4,-0.30000000000000004,-0.050000000000000044,-0.5,0.04999999999999999,0.39999999999999997,-0.15,-0.050000000000000044
2021-10-03 Liverpool-Manchester City,Manchester City,Liverpool,2021-10-03,16:30:00,Matchweek 7,Sun,Home,D,2,2,0,1,2.9,3.53,2.43,0.3269358251348502,0.274476429465862,0.3985877453997607,0.95,0.775,0.95,0.375,0.95,0.95,0.2,0.15,0.95,0.5,0.95,0.55,0.25,0.4,0.55,0.45,0.8,0.8,1.0,1.0,1.0,1.0,1.0,0.05,0.05,0.75,0.35,1.0,0.4,0.9,0.1,0.45,0.3,0.9,0.1499999999999999,-0.22499999999999998,-0.050000000000000044,-0.625,-0.050000000000000044,-0.050000000000000044,0.15000000000000002,0.09999999999999999,0.19999999999999996,0.15000000000000002,-0.050000000000000044,0.15000000000000002,-0.65,0.30000000000000004,0.10000000000000003,0.15000000000000002,-0.09999999999999998
2022-04-10 Liverpool-Manchester City,Manchester City,Liverpool,2022-04-10,16:30:00,Matchweek 32,Sun,Away,D,2,2,0,0,3.5,3.71,2.06,0.2733344716574096,0.2591874443073198,0.46747808403575125,0.95,0.775,0.95,0.375,0.95,0.95,0.2,0.15,0.95,0.5,0.95,0.55,0.25,0.4,0.55,0.45,0.8,0.8,1.0,1.0,1.0,1.0,1.0,0.05,0.05,0.75,0.35,1.0,0.4,0.9,0.1,0.45,0.3,0.9,0.1499999999999999,-0.22499999999999998,-0.050000000000000044,-0.625,-0.050000000000000044,-0.050000000000000044,0.15000000000000002,0.09999999999999999,0.19999999999999996,0.15000000000000002,-0.050000000000000044,0.15000000000000002,-0.65,0.30000000000000004,0.10000000000000003,0.15000000000000002,-0.09999999999999998
2021-11-06 Manchester Utd-Manchester City,Manchester City,Manchester Utd,2021-11-06,12:30:00,Matchweek 11,Sat,Home,L,0,2,0,1,4.69,4.09,1.72,0.20009809063030265,0.233683397103384,0.5662185122667863,0.5,0.85,0.85,0.9,0.9,0.85,0.1,0.25,0.7,0.85,0.85,0.7,0.55,0.5,0.5,0.4,1.0,0.8,1.0,1.0,1.0,1.0,1.0,0.05,0.05,0.75,0.35,1.0,0.4,0.9,0.1,0.45,0.3,0.9,-0.30000000000000004,-0.15000000000000002,-0.15000000000000002,-0.09999999999999998,-0.09999999999999998,-0.15000000000000002,0.05,0.2,-0.050000000000000044,0.5,-0.15000000000000002,0.29999999999999993,-0.35,0.4,0.04999999999999999,0.10000000000000003,0.09999999999999998
2022-03-06 Manchester Utd-Manchester City,Manchester City,Manchester Utd,2022-03-06,16:30:00,Matchweek 28,Sun,Away,L,1,4,0,0,7.86,4.91,1.41,0.11343857828577139,0.19708494754125974,0.6894764741725252,0.5,0.85,0.85,0.9,0.9,0.85,0.1,0.25,0.7,0.85,0.85,0.7,0.55,0.5,0.5,0.4,1.0,0.8,1.0,1.0,1.0,1.0,1.0,0.05,0.05,0.75,0.35,1.0,0.4,0.9,0.1,0.45,0.3,0.9,-0.30000000000000004,-0.15000000000000002,-0.15000000000000002,-0.09999999999999998,-0.09999999999999998,-0.15000000000000002,0.05,0.2,-0.050000000000000044,0.5,-0.15000000000000002,0.29999999999999993,-0.35,0.4,0.04999999999999999,0.10000000000000003,0.09999999999999998
2021-12-19 Newcastle Utd-Manchester City,Manchester City,Newcastle Utd,2021-12-19,14:15:00,Matchweek 18,Sun,Home,L,0,4,0,1,16.25,7.72,1.18,0.05039750977511549,0.12215402992090602,0.8274484603036927,0.25,0.15,0.4,0.55,0.05,0.1,0.85,0.95,0.05,0.55,0.15,0.3,0.8,1.0,0.05,0.7,0.3,0.8,1.0,1.0,1.0,1.0,1.0,0.05,0.05,0.75,0.35,1.0,0.4,0.9,0.1,0.45,0.3,0.9,-0.55,-0.85,-0.6,-0.44999999999999996,-0.95,-0.9,0.7999999999999999,0.8999999999999999,-0.7,0.20000000000000007,-0.85,-0.10000000000000003,-0.09999999999999998,0.9,-0.4,0.39999999999999997,-0.6000000000000001
2022-05-08 Newcastle Utd-Manchester City,Manchester City,Newcastle Utd,2022-05-08,16:30:00,Matchweek 36,Sun,Away,L,0,5,0,0,17.16,7.63,1.18,0.05057617605839761,0.12229036051363304,0.8271334634275965,0.25,0.15,0.4,0.55,0.05,0.1,0.85,0.95,0.05,0.55,0.15,0.3,0.8,1.0,0.05,0.7,0.3,0.8,1.0,1.0,1.0,1.0,1.0,0.05,0.05,0.75,0.35,1.0,0.4,0.9,0.1,0.45,0.3,0.9,-0.55,-0.85,-0.6,-0.44999999999999996,-0.95,-0.9,0.7999999999999999,0.8999999999999999,-0.7,0.20000000000000007,-0.85,-0.10000000000000003,-0.09999999999999998,0.9,-0.4,0.39999999999999997,-0.6000000000000001
2021-08-21 Norwich City-Manchester City,Manchester City,Norwich City,2021-08-21,15:00:00,Matchweek 2,Sat,Away,L,0,5,0,0,25.64,10.58,1.11,0.031199014757309313,0.0809569991600388,0.8878439860822968,0.15,0.05,0.05,0.05,0.05,0.25,0.4,0.8,0.05,0.1,0.3,0.2,0.85,0.7,0.1,0.45,0.05,0.8,1.0,1.0,1.0,1.0,1.0,0.05,0.05,0.75,0.35,1.0,0.4,0.9,0.1,0.45,0.3,0.9,-0.65,-0.95,-0.95,-0.95,-0.95,-0.75,0.35000000000000003,0.75,-0.7,-0.24999999999999997,-0.7,-0.2,-0.050000000000000044,0.6,-0.35,0.15000000000000002,-0.85
2022-02-12 Norwich City-Manchester City,Manchester City,Norwich City,2022-02-12,17:30:00,Matchweek 25,Sat,Home,L,0,4,0,1,18.09,7.86,1.17,0.046011005178568154,0.1185093377069702,0.8354796571140539,0.15,0.05,0.05,0.05,0.05,0.25,0.4,0.8,0.05,0.1,0.3,0.2,0.85,0.7,0.1,0.45,0.05,0.8,1.0,1.0,1.0,1.0,1.0,0.05,0.05,0.75,0.35,1.0,0.4,0.9,0.1,0.45,0.3,0.9,-0.65,-0.95,-0.95,-0.95,-0.95,-0.75,0.35000000000000003,0.75,-0.7,-0.24999999999999997,-0.7,-0.2,-0.050000000000000044,0.6,-0.35,0.15000000000000002,-0.85
2021-09-18 Southampton-Manchester City,Manchester City,Southampton,2021-09-18,15:00:00,Matchweek 5,Sat,Away,D,0,0,0,0,18.55,8.46,1.15,0.04285797350264386,0.10922920846168264,0.8479128180360641,0.15,0.35,0.35,0.8,0.4,0.5,0.8,0.65,0.9,0.6,0.75,0.1,0.85,0.05,1.0,0.8,0.2,0.8,1.0,1.0,1.0,1.0,1.0,0.05,0.05,0.75,0.35,1.0,0.4,0.9,0.1,0.45,0.3,0.9,-0.65,-0.65,-0.65,-0.19999999999999996,-0.6,-0.5,0.75,0.6,0.15000000000000002,0.25,-0.25,-0.30000000000000004,-0.050000000000000044,-0.05,0.55,0.5,-0.7
2022-01-22 Southampton-Manchester City,Manchester City,Southampton,2022-01-22,17:30:00,Matchweek 23,Sat,Home,D,1,1,0,1,10.18,6.08,1.28,0.0851060195996762,0.1481726208803876,0.7667213595195732,0.15,0.35,0.35,0.8,0.4,0.5,0.8,0.65,0.9,0.6,0.75,0.1,0.85,0.05,1.0,0.8,0.2,0.8,1.0,1.0,1.0,1.0,1.0,0.05,0.05,0.75,0.35,1.0,0.4,0.9,0.1,0.45,0.3,0.9,-0.65,-0.65,-0.65,-0.19999999999999996,-0.6,-0.5,0.75,0.6,0.15000000000000002,0.25,-0.25,-0.30000000000000004,-0.050000000000000044,-0.05,0.55,0.5,-0.7
2021-08-15 Tottenham-Manchester City,Manchester City,Tottenham,2021-08-15,16:30:00,Matchweek 1,Sun,Home,W,1,0,1,1,5.49,4.1,1.64,0.1730684323491183,0.2373244932679541,0.5896070743833879,0.85,0.6,0.65,0.95,0.3,0.65,0.55,0.45,0.55,0.8,0.65,0.15,0.5,0.3,0.35,0.65,0.7,0.8,1.0,1.0,1.0,1.0,1.0,0.05,0.05,0.75,0.35,1.0,0.4,0.9,0.1,0.45,0.3,0.9,0.04999999999999993,-0.4,-0.35,-0.050000000000000044,-0.7,-0.35,0.5,0.4,-0.19999999999999996,0.45000000000000007,-0.35,-0.25,-0.4,0.19999999999999998,-0.10000000000000003,0.35000000000000003,-0.20000000000000007
2022-02-19 Tottenham-Manchester City,Manchester City,Tottenham,2022-02-19,17:30:00,Matchweek 26,Sat,Away,W,3,2,1,0,10.84,5.87,1.29,0.0774182252198704,0.15815593953325127,0.7644258352473159,0.85,0.6,0.65,0.95,0.3,0.65,0.55,0.45,0.55,0.8,0.65,0.15,0.5,0.3,0.35,0.65,0.7,0.8,1.0,1.0,1.0,1.0,1.0,0.05,0.05,0.75,0.35,1.0,0.4,0.9,0.1,0.45,0.3,0.9,0.04999999999999993,-0.4,-0.35,-0.050000000000000044,-0.7,-0.35,0.5,0.4,-0.19999999999999996,0.45000000000000007,-0.35,-0.25,-0.4,0.19999999999999998,-0.10000000000000003,0.35000000000000003,-0.20000000000000007
2021-12-04 Watford-Manchester City,Manchester City,Watford,2021-12-04,17:30:00,Matchweek 15,Sat,Home,L,1,3,0,1,14.65,7.19,1.2,0.05979752791613971,0.1265363084681465,0.8136661636161308,0.05,0.15,0.25,0.15,0.25,0.2,0.85,0.9,0.1,0.3,0.1,0.75,0.75,1.0,0.45,0.85,0.35,0.8,1.0,1.0,1.0,1.0,1.0,0.05,0.05,0.75,0.35,1.0,0.4,0.9,0.1,0.45,0.3,0.9,-0.75,-0.85,-0.75,-0.85,-0.75,-0.8,0.7999999999999999,0.85,-0.65,-0.04999999999999999,-0.9,0.35,-0.15000000000000002,0.9,0.0,0.55,-0.55
2022-04-23 Watford-Manchester City,Manchester City,Watford,2022-04-23,15:00:00,Matchweek 34,Sat,Away,L,1,5,0,0,25.83,9.78,1.11,0.029906623396750626,0.09647970452960156,0.8736136720733116,0.05,0.15,0.25,0.15,0.25,0.2,0.85,0.9,0.1,0.3,0.1,0.75,0.75,1.0,0.45,0.85,0.35,0.8,1.0,1.0,1.0,1.0,1.0,0.05,0.05,0.75,0.35,1.0,0.4,0.9,0.1,0.45,0.3,0.9,-0.75,-0.85,-0.75,-0.85,-0.75,-0.8,0.7999999999999999,0.85,-0.65,-0.04999999999999999,-0.9,0.35,-0.15000000000000002,0.9,0.0,0.55,-0.55
2021-11-28 West Ham-Manchester City,Manchester City,West Ham,2021-11-28,14:00:00,Matchweek 13,Sun,Away,L,1,2,0,0,10.01,5.82,1.3,0.0862840739307997,0.15813146758190777,0.7555844584876948,0.45,0.65,0.7,0.7,0.6,0.3,0.6,0.75,0.15,0.65,0.3,0.9,0.75,0.9,0.15,0.5,0.75,0.8,1.0,1.0,1.0,1.0,1.0,0.05,0.05,0.75,0.35,1.0,0.4,0.9,0.1,0.45,0.3,0.9,-0.35000000000000003,-0.35,-0.30000000000000004,-0.30000000000000004,-0.4,-0.7,0.5499999999999999,0.7,-0.6,0.30000000000000004,-0.7,0.5,-0.15000000000000002,0.8,-0.30000000000000004,0.2,-0.15000000000000002
2022-05-15 West Ham-Manchester City,Manchester City,West Ham,2022-05-15,14:00:00,Matchweek 37,Sun,Home,D,2,2,0,1,8.01,5.2,1.38,0.11256437073161234,0.1806171340169624,0.7068184952518655,0.45,0.65,0.7,0.7,0.6,0.3,0.6,0.75,0.15,0.65,0.3,0.9,0.75,0.9,0.15,0.5,0.75,0.8,1.0,1.0,1.0,1.0,1.0,0.05,0.05,0.75,0.35,1.0,0.4,0.9,0.1,0.45,0.3,0.9,-0.35000000000000003,-0.35,-0.30000000000000004,-0.30000000000000004,-0.4,-0.7,0.5499999999999999,0.7,-0.6,0.30000000000000004,-0.7,0.5,-0.15000000000000002,0.8,-0.30000000000000004,0.2,-0.15000000000000002
2021-12-11 Wolves-Manchester City,Manchester City,Wolves,2021-12-11,12:30:00,Matchweek 16,Sat,Away,L,0,1,0,0,20.35,8.11,1.16,0.042821946393007564,0.11442898798426333,0.8427490656231078,0.4,0.55,0.2,0.375,0.55,0.45,0.4,0.55,0.35,0.45,0.5,0.25,1.0,0.95,0.95,0.35,0.1,0.8,1.0,1.0,1.0,1.0,1.0,0.05,0.05,0.75,0.35,1.0,0.4,0.9,0.1,0.45,0.3,0.9,-0.4,-0.44999999999999996,-0.8,-0.625,-0.44999999999999996,-0.55,0.35000000000000003,0.5,-0.4,0.10000000000000003,-0.5,-0.15000000000000002,0.09999999999999998,0.85,0.49999999999999994,0.04999999999999999,-0.8
2022-05-11 Wolves-Manchester City,Manchester City,Wolves,2022-05-11,20:15:00,Matchweek 33,Wed,Home,L,1,5,0,1,12.83,5.88,1.26,0.06244271834405195,0.15878385493091024,0.7787734267254585,0.4,0.55,0.2,0.375,0.55,0.45,0.4,0.55,0.35,0.45,0.5,0.25,1.0,0.95,0.95,0.35,0.1,0.8,1.0,1.0,1.0,1.0,1.0,0.05,0.05,0.75,0.35,1.0,0.4,0.9,0.1,0.45,0.3,0.9,-0.4,-0.44999999999999996,-0.8,-0.625,-0.44999999999999996,-0.55,0.35000000000000003,0.5,-0.4,0.10000000000000003,-0.5,-0.15000000000000002,0.09999999999999998,0.85,0.49999999999999994,0.04999999999999999,-0.8
2021-12-02 Arsenal-Manchester Utd,Manchester Utd,Arsenal,2021-12-02,20:15:00,Matchweek 14,Thu,Away,L,2,3,0,0,3.66,3.66,2.02,0.2598943302836347,0.26493931340079147,0.4751663563160523,0.65,0.775,0.55,0.6,0.65,0.8,0.15,0.2,0.45,0.25,0.8,0.75,0.2,0.25,0.1,0.1,0.25,0.5,0.85,0.85,0.9,0.9,0.85,0.1,0.25,0.7,0.85,0.85,0.7,0.55,0.5,0.5,0.4,1.0,0.15000000000000002,-0.07499999999999996,-0.29999999999999993,-0.30000000000000004,-0.25,-0.04999999999999993,0.04999999999999999,-0.04999999999999999,-0.24999999999999994,-0.6,-0.04999999999999993,0.050000000000000044,-0.35000000000000003,-0.25,-0.4,-0.30000000000000004,-0.75
2022-04-23 Arsenal-Manchester Utd,Manchester Utd,Arsenal,2022-04-23,12:30:00,Matchweek 34,Sat,Home,W,3,1,1,1,2.11,3.58,3.5,0.4608894902142913,0.26726672739642554,0.2718437823897524,0.65,0.775,0.55,0.6,0.65,0.8,0.15,0.2,0.45,0.25,0.8,0.75,0.2,0.25,0.1,0.1,0.25,0.5,0.85,0.85,0.9,0.9,0.85,0.1,0.25,0.7,0.85,0.85,0.7,0.55,0.5,0.5,0.4,1.0,0.15000000000000002,-0.07499999999999996,-0.29999999999999993,-0.30000000000000004,-0.25,-0.04999999999999993,0.04999999999999999,-0.04999999999999999,-0.24999999999999994,-0.6,-0.04999999999999993,0.050000000000000044,-0.35000000000000003,-0.25,-0.4,-0.30000000000000004,-0.75
2021-09-25 Aston Villa-Manchester Utd,Manchester Utd,Aston Villa,2021-09-25,12:30:00,Matchweek 6,Sat,Away,W,1,0,1,0,7.84,5.08,1.4,0.11534287852501017,0.18710503311740398,0.6975520883571531,1.0,0.45,0.6,0.5,0.7,0.35,0.9,0.85,0.65,0.95,0.2,1.0,0.3,0.75,0.75,0.85,0.55,0.5,0.85,0.85,0.9,0.9,0.85,0.1,0.25,0.7,0.85,0.85,0.7,0.55,0.5,0.5,0.4,1.0,0.5,-0.39999999999999997,-0.25,-0.4,-0.20000000000000007,-0.5,0.8,0.6,-0.04999999999999993,0.09999999999999998,-0.6499999999999999,0.30000000000000004,-0.25000000000000006,0.25,0.25,0.44999999999999996,-0.44999999999999996
