key,opponent,team,date,time,round,day,venue,result,gf,ga,target,venue_code,goalie,defs,mids,atks,offdeff,intensity,dirspeed,deads,press,contra,buildup,progress,carr,wings,agresive,deferror,offsucc,goalie_opo,defs_opo,mids_opo,atks_opo,offdeff_opo,intensity_opo,dirspeed_opo,deads_opo,press_opo,contra_opo,buildup_opo,progress_opo,carr_opo,wings_opo,agresive_opo,deferror_opo,offsucc_opo,goalie_diff,defs_diff,mids_diff,atks_diff,offdeff_diff,intensity_diff,dirspeed_diff,deads_diff,press_diff,contra_diff,buildup_diff,progress_diff,carr_diff,wings_diff,agresive_diff,deferror_diff,offsucc_diff
2020-02-24 West Ham-Liverpool,Liverpool,West Ham,2020-02-24,20:00:00,Matchweek 27,Mon,Away,L,2,3,0,0,0.9,0.15,0.425,0.75,0.8,0.5,0.5,0.55,0.45,0.25,0.5,0.8,0.8,0.7,0.3,1.0,0.85,0.95,0.95,0.95,1.0,0.9,0.9,0.15,0.15,0.95,0.8,0.9,0.2,0.2,0.15,0.9,0.1,0.95,-0.04999999999999993,-0.7999999999999999,-0.5249999999999999,-0.25,-0.09999999999999998,-0.4,0.35,0.4,-0.49999999999999994,-0.55,-0.4,0.6000000000000001,0.6000000000000001,0.5499999999999999,-0.6000000000000001,0.9,-0.09999999999999998
2019-12-29 Wolves-Liverpool,Liverpool,Wolves,2019-12-29,16:30:00,Matchweek 20,Sun,Away,L,0,1,0,0,0.3,0.85,0.6,0.2,0.45,0.55,0.4,0.4,0.3,0.3,0.25,0.3,1.0,0.75,0.4,0.9,0.9,0.95,0.95,0.95,1.0,0.9,0.9,0.15,0.15,0.95,0.8,0.9,0.2,0.2,0.15,0.9,0.1,0.95,-0.6499999999999999,-0.09999999999999998,-0.35,-0.8,-0.45,-0.35,0.25,0.25,-0.6499999999999999,-0.5,-0.65,0.09999999999999998,0.8,0.6,-0.5,0.8,-0.04999999999999993
2020-01-23 Wolves-Liverpool,Liverpool,Wolves,2020-01-23,20:00:00,Matchweek 24,Thu,Home,L,1,2,0,1,0.3,0.85,0.6,0.2,0.45,0.55,0.4,0.4,0.3,0.3,0.25,0.3,1.0,0.75,0.4,0.9,0.9,0.95,0.95,0.95,1.0,0.9,0.9,0.15,0.15,0.95,0.8,0.9,0.2,0.2,0.15,0.9,0.1,0.95,-0.6499999999999999,-0.09999999999999998,-0.35,-0.8,-0.45,-0.35,0.25,0.25,-0.6499999999999999,-0.5,-0.65,0.09999999999999998,0.8,0.6,-0.5,0.8,-0.04999999999999993
2019-12-15 Arsenal-Manchester City,Manchester City,Arsenal,2019-12-15,16:30:00,Matchweek 17,Sun,Home,L,0,3,0,1,0.85,0.5,0.85,0.9,0.5,0.8,0.25,0.25,0.75,0.7,0.75,0.55,0.4,0.05,0.65,0.3,0.8,0.8,1.0,1.0,0.85,1.0,1.0,0.05,0.05,1.0,0.65,0.95,0.35,0.95,0.3,0.35,0.05,0.75,0.04999999999999993,-0.5,-0.15000000000000002,0.050000000000000044,-0.5,-0.19999999999999996,0.2,0.2,-0.25,0.04999999999999993,-0.19999999999999996,0.20000000000000007,-0.5499999999999999,-0.25,0.30000000000000004,0.25,0.050000000000000044
2020-06-17 Arsenal-Manchester City,Manchester City,Arsenal,2020-06-17,20:15:00,Matchweek 28,Wed,Away,L,0,3,0,0,0.85,0.5,0.85,0.9,0.5,0.8,0.25,0.25,0.75,0.7,0.75,0.55,0.4,0.05,0.65,0.3,0.8,0.8,1.0,1.0,0.85,1.0,1.0,0.05,0.05,1.0,0.65,0.95,0.35,0.95,0.3,0.35,0.05,0.75,0.04999999999999993,-0.5,-0.15000000000000002,0.050000000000000044,-0.5,-0.19999999999999996,0.2,0.2,-0.25,0.04999999999999993,-0.19999999999999996,0.20000000000000007,-0.5499999999999999,-0.25,0.30000000000000004,0.25,0.050000000000000044
2019-10-26 Aston Villa-Manchester City,Manchester City,Aston Villa,2019-10-26,12:30:00,Matchweek 10,Sat,Away,L,0,3,0,0,0.1,0.05,0.25,0.55,0.3,0.15,0.5,1.0,0.1,0.7,0.2,0.9,0.7,0.8,0.15,0.8,0.25,0.8,1.0,1.0,0.85,1.0,1.0,0.05,0.05,1.0,0.65,0.95,0.35,0.95,0.3,0.35,0.05,0.75,-0.7000000000000001,-0.95,-0.75,-0.29999999999999993,-0.7,-0.85,0.45,0.95,-0.9,0.04999999999999993,-0.75,0.55,-0.25,0.5,-0.19999999999999998,0.75,-0.5
2020-01-12 Aston Villa-Manchester City,Manchester City,Aston Villa,2020-01-12,16:30:00,Matchweek 22,Sun,Home,L,1,6,0,1,0.1,0.05,0.25,0.55,0.3,0.15,0.5,1.0,0.1,0.7,0.2,0.9,0.7,0.8,0.15,0.8,0.25,0.8,1.0,1.0,0.85,1.0,1.0,0.05,0.05,1.0,0.65,0.95,0.35,0.95,0.3,0.35,0.05,0.75,-0.7000000000000001,-0.95,-0.75,-0.29999999999999993,-0.7,-0.85,0.45,0.95,-0.9,0.04999999999999993,-0.75,0.55,-0.25,0.5,-0.19999999999999998,0.75,-0.5
2019-08-25 Bournemouth-Manchester City,Manchester City,Bournemouth,2019-08-25,14:00:00,Matchweek 3,Sun,Home,L,1,3,0,1,0.05,0.4,0.7,0.5,0.15,0.45,0.2,0.8,0.2,0.95,0.85,0.75,0.85,0.45,0.6,0.45,0.1,0.8,1.0,1.0,0.85,1.0,1.0,0.05,0.05,1.0,0.65,0.95,0.35,0.95,0.3,0.35,0.05,0.75,-0.75,-0.6,-0.30000000000000004,-0.35,-0.85,-0.55,0.15000000000000002,0.75,-0.8,0.29999999999999993,-0.09999999999999998,0.4,-0.09999999999999998,0.15000000000000002,0.25,0.4,-0.65
2020-07-15 Bournemouth-Manchester City,Manchester City,Bournemouth,2020-07-15,18:00:00,Matchweek 36,Wed,Away,L,1,2,0,0,0.05,0.4,0.7,0.5,0.15,0.45,0.2,0.8,0.2,0.95,0.85,0.75,0.85,0.45,0.6,0.45,0.1,0.8,1.0,1.0,0.85,1.0,1.0,0.05,0.05,1.0,0.65,0.95,0.35,0.95,0.3,0.35,0.05,0.75,-0.75,-0.6,-0.30000000000000004,-0.35,-0.85,-0.55,0.15000000000000002,0.75,-0.8,0.29999999999999993,-0.09999999999999998,0.4,-0.09999999999999998,0.15000000000000002,0.25,0.4,-0.65
2019-08-31 Brighton-Manchester City,Manchester City,Brighton,2019-08-31,15:00:00,Matchweek 4,Sat,Away,L,0,4,0,0,0.5,0.35,0.1,0.4,0.05,0.2,0.75,0.85,0.05,0.05,0.2,0.5,0.1,0.9,0.8,0.65,0.35,0.8,1.0,1.0,0.85,1.0,1.0,0.05,0.05,1.0,0.65,0.95,0.35,0.95,0.3,0.35,0.05,0.75,-0.30000000000000004,-0.65,-0.9,-0.44999999999999996,-0.95,-0.8,0.7,0.7999999999999999,-0.95,-0.6,-0.75,0.15000000000000002,-0.85,0.6000000000000001,0.45000000000000007,0.6,-0.4
2020-07-11 Brighton-Manchester City,Manchester City,Brighton,2020-07-11,20:00:00,Matchweek 35,Sat,Home,L,0,5,0,1,0.5,0.35,0.1,0.4,0.05,0.2,0.75,0.85,0.05,0.05,0.2,0.5,0.1,0.9,0.8,0.65,0.35,0.8,1.0,1.0,0.85,1.0,1.0,0.05,0.05,1.0,0.65,0.95,0.35,0.95,0.3,0.35,0.05,0.75,-0.30000000000000004,-0.65,-0.9,-0.44999999999999996,-0.95,-0.8,0.7,0.7999999999999999,-0.95,-0.6,-0.75,0.15000000000000002,-0.85,0.6000000000000001,0.45000000000000007,0.6,-0.4
2019-12-03 Burnley-Manchester City,Manchester City,Burnley,2019-12-03,20:15:00,Matchweek 15,Tue,Home,L,1,4,0,1,0.25,0.1,0.3,0.35,0.3,0.1,1.0,0.95,0.4,0.1,0.1,0.6,0.05,0.5,0.5,0.95,0.5,0.8,1.0,1.0,0.85,1.0,1.0,0.05,0.05,1.0,0.65,0.95,0.35,0.95,0.3,0.35,0.05,0.75,-0.55,-0.9,-0.7,-0.5,-0.7,-0.9,0.95,0.8999999999999999,-0.6,-0.55,-0.85,0.25,-0.8999999999999999,0.2,0.15000000000000002,0.8999999999999999,-0.25
2020-06-22 Burnley-Manchester City,Manchester City,Burnley,2020-06-22,20:00:00,Matchweek 30,Mon,Away,L,0,5,0,0,0.25,0.1,0.3,0.35,0.3,0.1,1.0,0.95,0.4,0.1,0.1,0.6,0.05,0.5,0.5,0.95,0.5,0.8,1.0,1.0,0.85,1.0,1.0,0.05,0.05,1.0,0.65,0.95,0.35,0.95,0.3,0.35,0.05,0.75,-0.55,-0.9,-0.7,-0.5,-0.7,-0.9,0.95,0.8999999999999999,-0.6,-0.55,-0.85,0.25,-0.8999999999999999,0.2,0.15000000000000002,0.8999999999999999,-0.25
2019-11-23 Chelsea-Manchester City,Manchester City,Chelsea,2019-11-23,17:30:00,Matchweek 13,Sat,Away,L,1,2,0,0,0.65,0.9,0.8,0.6,0.95,0.95,0.1,0.1,0.8,0.55,1.0,0.15,0.75,0.25,0.85,0.15,1.0,0.8,1.0,1.0,0.85,1.0,1.0,0.05,0.05,1.0,0.65,0.95,0.35,0.95,0.3,0.35,0.05,0.75,-0.15000000000000002,-0.09999999999999998,-0.19999999999999996,-0.25,-0.050000000000000044,-0.050000000000000044,0.05,0.05,-0.19999999999999996,-0.09999999999999998,0.050000000000000044,-0.19999999999999998,-0.19999999999999996,-0.04999999999999999,0.5,0.09999999999999999,0.25
2019-10-19 Crystal Palace-Manchester City,Manchester City,Crystal Palace,2019-10-19,17:30:00,Matchweek 9,Sat,Home,L,0,2,0,1,0.4,0.65,0.425,0.45,0.25,0.35,0.45,0.65,0.25,0.4,0.6,0.9,0.9,0.6,1.0,0.35,0.45,0.8,1.0,1.0,0.85,1.0,1.0,0.05,0.05,1.0,0.65,0.95,0.35,0.95,0.3,0.35,0.05,0.75,-0.4,-0.35,-0.575,-0.39999999999999997,-0.75,-0.65,0.4,0.6,-0.75,-0.25,-0.35,0.55,-0.04999999999999993,0.3,0.65,0.3,-0.3
2020-01-18 Crystal Palace-Manchester City,Manchester City,Crystal Palace,2020-01-18,15:00:00,Matchweek 23,Sat,Away,D,2,2,0,0,0.4,0.65,0.425,0.45,0.25,0.35,0.45,0.65,0.25,0.4,0.6,0.9,0.9,0.6,1.0,0.35,0.45,0.8,1.0,1.0,0.85,1.0,1.0,0.05,0.05,1.0,0.65,0.95,0.35,0.95,0.3,0.35,0.05,0.75,-0.4,-0.35,-0.575,-0.39999999999999997,-0.75,-0.65,0.4,0.6,-0.75,-0.25,-0.35,0.55,-0.04999999999999993,0.3,0.65,0.3,-0.3
2019-09-28 Everton-Manchester City,Manchester City,Everton,2019-09-28,17:30:00,Matchweek 7,Sat,Home,L,1,3,0,1,0.7,0.75,0.55,0.7,0.65,0.6,0.6,0.75,0.9,0.75,0.35,0.85,0.25,0.65,0.7,0.5,0.65,0.8,1.0,1.0,0.85,1.0,1.0,0.05,0.05,1.0,0.65,0.95,0.35,0.95,0.3,0.35,0.05,0.75,-0.10000000000000009,-0.25,-0.44999999999999996,-0.15000000000000002,-0.35,-0.4,0.5499999999999999,0.7,-0.09999999999999998,0.09999999999999998,-0.6,0.5,-0.7,0.35000000000000003,0.35,0.45,-0.09999999999999998
2020-01-01 Everton-Manchester City,Manchester City,Everton,2020-01-01,17:30:00,Matchweek 21,Wed,Away,L,1,2,0,0,0.7,0.75,0.55,0.7,0.65,0.6,0.6,0.75,0.9,0.75,0.35,0.85,0.25,0.65,0.7,0.5,0.65,0.8,1.0,1.0,0.85,1.0,1.0,0.05,0.05,1.0,0.65,0.95,0.35,0.95,0.3,0.35,0.05,0.75,-0.10000000000000009,-0.25,-0.44999999999999996,-0.15000000000000002,-0.35,-0.4,0.5499999999999999,0.7,-0.09999999999999998,0.09999999999999998,-0.6,0.5,-0.7,0.35000000000000003,0.35,0.45,-0.09999999999999998
2019-12-21 Leicester City-Manchester City,Manchester City,Leicester City,2019-12-21,17:30:00,Matchweek 18,Sat,Away,L,1,3,0,0,0.2,0.8,0.65,0.25,0.6,0.65,0.3,0.45,0.7,0.9,0.55,0.7,0.7,0.95,0.55,0.4,0.6,0.8,1.0,1.0,0.85,1.0,1.0,0.05,0.05,1.0,0.65,0.95,0.35,0.95,0.3,0.35,0.05,0.75,-0.6000000000000001,-0.19999999999999996,-0.35,-0.6,-0.4,-0.35,0.25,0.4,-0.30000000000000004,0.25,-0.3999999999999999,0.35,-0.25,0.6499999999999999,0.20000000000000007,0.35000000000000003,-0.15000000000000002
2020-02-22 Leicester City-Manchester City,Manchester City,Leicester City,2020-02-22,17:30:00,Matchweek 27,Sat,Home,L,0,1,0,1,0.2,0.8,0.65,0.25,0.6,0.65,0.3,0.45,0.7,0.9,0.55,0.7,0.7,0.95,0.55,0.4,0.6,0.8,1.0,1.0,0.85,1.0,1.0,0.05,0.05,1.0,0.65,0.95,0.35,0.95,0.3,0.35,0.05,0.75,-0.6000000000000001,-0.19999999999999996,-0.35,-0.6,-0.4,-0.35,0.25,0.4,-0.30000000000000004,0.25,-0.3999999999999999,0.35,-0.25,0.6499999999999999,0.20000000000000007,0.35000000000000003,-0.15000000000000002
2019-11-10 Liverpool-Manchester City,Manchester City,Liverpool,2019-11-10,16:30:00,Matchweek 12,Sun,Home,W,3,1,1,1,0.95,0.95,0.95,1.0,0.9,0.9,0.15,0.15,0.95,0.8,0.9,0.2,0.2,0.15,0.9,0.1,0.95,0.8,1.0,1.0,0.85,1.0,1.0,0.05,0.05,1.0,0.65,0.95,0.35,0.95,0.3,0.35,0.05,0.75,0.1499999999999999,-0.050000000000000044,-0.050000000000000044,0.15000000000000002,-0.09999999999999998,-0.09999999999999998,0.09999999999999999,0.09999999999999999,-0.050000000000000044,0.15000000000000002,-0.04999999999999993,-0.14999999999999997,-0.75,-0.15,0.55,0.05,0.19999999999999996
2020-07-02 Liverpool-Manchester City,Manchester City,Liverpool,2020-07-02,20:15:00,Matchweek 32,Thu,Away,L,0,4,0,0,0.95,0.95,0.95,1.0,0.9,0.9,0.15,0.15,0.95,0.8,0.9,0.2,0.2,0.15,0.9,0.1,0.95,0.8,1.0,1.0,0.85,1.0,1.0,0.05,0.05,1.0,0.65,0.95,0.35,0.95,0.3,0.35,0.05,0.75,0.1499999999999999,-0.050000000000000044,-0.050000000000000044,0.15000000000000002,-0.09999999999999998,-0.09999999999999998,0.09999999999999999,0.09999999999999999,-0.050000000000000044,0.15000000000000002,-0.04999999999999993,-0.14999999999999997,-0.75,-0.15,0.55,0.05,0.19999999999999996
2019-11-30 Newcastle Utd-Manchester City,Manchester City,Newcastle Utd,2019-11-30,12:30:00,Matchweek 14,Sat,Home,D,2,2,0,1,0.35,0.55,0.15,0.55,0.1,0.15,0.85,0.9,0.15,0.6,0.15,0.05,0.5,1.0,0.15,0.55,0.15,0.8,1.0,1.0,0.85,1.0,1.0,0.05,0.05,1.0,0.65,0.95,0.35,0.95,0.3,0.35,0.05,0.75,-0.45000000000000007,-0.44999999999999996,-0.85,-0.29999999999999993,-0.9,-0.85,0.7999999999999999,0.85,-0.85,-0.050000000000000044,-0.7999999999999999,-0.3,-0.44999999999999996,0.7,-0.19999999999999998,0.5,-0.6
2020-07-08 Newcastle Utd-Manchester City,Manchester City,Newcastle Utd,2020-07-08,18:00:00,Matchweek 34,Wed,Away,L,0,5,0,0,0.35,0.55,0.15,0.55,0.1,0.15,0.85,0.9,0.15,0.6,0.15,0.05,0.5,1.0,0.15,0.55,0.15,0.8,1.0,1.0,0.85,1.0,1.0,0.05,0.05,1.0,0.65,0.95,0.35,0.95,0.3,0.35,0.05,0.75,-0.45000000000000007,-0.44999999999999996,-0.85,-0.29999999999999993,-0.9,-0.85,0.7999999999999999,0.85,-0.85,-0.050000000000000044,-0.7999999999999999,-0.3,-0.44999999999999996,0.7,-0.19999999999999998,0.5,-0.6
2020-07-26 Norwich City-Manchester City,Manchester City,Norwich City,2020-07-26,16:00:00,Matchweek 38,Sun,Away,L,0,5,0,0,0.2,0.1,0.15,0.1,0.05,0.6,0.3,0.5,0.4,0.55,0.8,0.05,0.9,0.05,0.3,0.7,0.05,0.8,1.0,1.0,0.85,1.0,1.0,0.05,0.05,1.0,0.65,0.95,0.35,0.95,0.3,0.35,0.05,0.75,-0.6000000000000001,-0.9,-0.85,-0.75,-0.95,-0.4,0.25,0.45,-0.6,-0.09999999999999998,-0.1499999999999999,-0.3,-0.04999999999999993,-0.25,-0.04999999999999999,0.6499999999999999,-0.7
2019-12-29 Sheffield Utd-Manchester City,Manchester City,Sheffield Utd,2019-12-29,18:00:00,Matchweek 20,Sun,Away,L,0,2,0,0,1.0,0.6,0.2,0.25,0.85,0.4,0.95,0.6,0.2,0.05,0.15,1.0,0.05,1.0,0.45,0.1,0.8,0.8,1.0,1.0,0.85,1.0,1.0,0.05,0.05,1.0,0.65,0.95,0.35,0.95,0.3,0.35,0.05,0.75,0.19999999999999996,-0.4,-0.8,-0.6,-0.15000000000000002,-0.6,0.8999999999999999,0.5499999999999999,-0.8,-0.6,-0.7999999999999999,0.65,-0.8999999999999999,0.7,0.10000000000000003,0.05,0.050000000000000044
2020-01-21 Sheffield Utd-Manchester City,Manchester City,Sheffield Utd,2020-01-21,19:30:00,Matchweek 24,Tue,Home,L,0,1,0,1,1.0,0.6,0.2,0.25,0.85,0.4,0.95,0.6,0.2,0.05,0.15,1.0,0.05,1.0,0.45,0.1,0.8,0.8,1.0,1.0,0.85,1.0,1.0,0.05,0.05,1.0,0.65,0.95,0.35,0.95,0.3,0.35,0.05,0.75,0.19999999999999996,-0.4,-0.8,-0.6,-0.15000000000000002,-0.6,0.8999999999999999,0.5499999999999999,-0.8,-0.6,-0.7999999999999999,0.65,-0.8999999999999999,0.7,0.10000000000000003,0.05,0.050000000000000044
2019-11-02 Southampton-Manchester City,Manchester City,Southampton,2019-11-02,15:00:00,Matchweek 11,Sat,Away,L,1,2,0,0,0.15,0.45,0.35,0.3,0.75,0.25,0.65,0.6,0.55,0.45,0.45,0.95,0.3,0.8,0.45,0.6,0.25,0.8,1.0,1.0,0.85,1.0,1.0,0.05,0.05,1.0,0.65,0.95,0.35,0.95,0.3,0.35,0.05,0.75,-0.65,-0.55,-0.65,-0.55,-0.25,-0.75,0.6,0.5499999999999999,-0.44999999999999996,-0.2,-0.49999999999999994,0.6,-0.6499999999999999,0.5,0.10000000000000003,0.5499999999999999,-0.5
2019-08-17 Tottenham-Manchester City,Manchester City,Tottenham,2019-08-17,17:30:00,Matchweek 2,Sat,Away,D,2,2,0,0,1.0,0.7,0.75,0.95,0.7,0.85,0.35,0.2,0.85,0.85,0.8,0.1,0.65,0.1,0.95,0.2,0.7,0.8,1.0,1.0,0.85,1.0,1.0,0.05,0.05,1.0,0.65,0.95,0.35,0.95,0.3,0.35,0.05,0.75,0.19999999999999996,-0.30000000000000004,-0.25,0.09999999999999998,-0.30000000000000004,-0.15000000000000002,0.3,0.15000000000000002,-0.15000000000000002,0.19999999999999996,-0.1499999999999999,-0.24999999999999997,-0.29999999999999993,-0.19999999999999998,0.6,0.15000000000000002,-0.050000000000000044
2019-09-21 Watford-Manchester City,Manchester City,Watford,2019-09-21,15:00:00,Matchweek 6,Sat,Away,L,0,8,0,0,0.6,0.3,0.5,0.65,0.55,0.3,0.8,0.5,0.5,0.5,0.4,0.65,0.35,0.35,0.1,0.85,0.3,0.8,1.0,1.0,0.85,1.0,1.0,0.05,0.05,1.0,0.65,0.95,0.35,0.95,0.3,0.35,0.05,0.75,-0.20000000000000007,-0.7,-0.5,-0.19999999999999996,-0.44999999999999996,-0.7,0.75,0.45,-0.5,-0.15000000000000002,-0.5499999999999999,0.30000000000000004,-0.6,0.04999999999999999,-0.24999999999999997,0.7999999999999999,-0.45
2020-07-21 Watford-Manchester City,Manchester City,Watford,2020-07-21,18:00:00,Matchweek 37,Tue,Home,L,0,4,0,1,0.6,0.3,0.5,0.65,0.55,0.3,0.8,0.5,0.5,0.5,0.4,0.65,0.35,0.35,0.1,0.85,0.3,0.8,1.0,1.0,0.85,1.0,1.0,0.05,0.05,1.0,0.65,0.95,0.35,0.95,0.3,0.35,0.05,0.75,-0.20000000000000007,-0.7,-0.5,-0.19999999999999996,-0.44999999999999996,-0.7,0.75,0.45,-0.5,-0.15000000000000002,-0.5499999999999999,0.30000000000000004,-0.6,0.04999999999999999,-0.24999999999999997,0.7999999999999999,-0.45
2019-08-10 West Ham-Manchester City,Manchester City,West Ham,2019-08-10,12:30:00,Matchweek 1,Sat,Home,L,0,5,0,1,0.9,0.15,0.425,0.75,0.8,0.5,0.5,0.55,0.45,0.25,0.5,0.8,0.8,0.7,0.3,1.0,0.85,0.8,1.0,1.0,0.85,1.0,1.0,0.05,0.05,1.0,0.65,0.95,0.35,0.95,0.3,0.35,0.05,0.75,0.09999999999999998,-0.85,-0.575,-0.09999999999999998,-0.19999999999999996,-0.5,0.45,0.5,-0.55,-0.4,-0.44999999999999996,0.45000000000000007,-0.1499999999999999,0.39999999999999997,-0.04999999999999999,0.95,0.09999999999999998
2020-02-19 West Ham-Manchester City,Manchester City,West Ham,2020-02-19,19:30:00,Matchweek 26,Wed,Away,L,0,2,0,0,0.9,0.15,0.425,0.75,0.8,0.5,0.5,0.55,0.45,0.25,0.5,0.8,0.8,0.7,0.3,1.0,0.85,0.8,1.0,1.0,0.85,1.0,1.0,0.05,0.05,1.0,0.65,0.95,0.35,0.95,0.3,0.35,0.05,0.75,0.09999999999999998,-0.85,-0.575,-0.09999999999999998,-0.19999999999999996,-0.5,0.45,0.5,-0.55,-0.4,-0.44999999999999996,0.45000000000000007,-0.1499999999999999,0.39999999999999997,-0.04999999999999999,0.95,0.09999999999999998
2019-09-30 Arsenal-Manchester Utd,Manchester Utd,Arsenal,2019-09-30,20:00:00,Matchweek 7,Mon,Away,D,1,1,0,0,0.85,0.5,0.85,0.9,0.5,0.8,0.25,0.25,0.75,0.7,0.75,0.55,0.4,0.05,0.65,0.3,0.8,0.55,0.6,0.9,0.8,0.85,0.75,0.55,0.3,0.65,1.0,0.7,0.45,0.55,0.2,0.75,0.25,0.55,0.29999999999999993,-0.09999999999999998,-0.050000000000000044,0.09999999999999998,-0.35,0.050000000000000044,-0.30000000000000004,-0.04999999999999999,0.09999999999999998,-0.30000000000000004,0.050000000000000044,0.10000000000000003,-0.15000000000000002,-0.15000000000000002,-0.09999999999999998,0.04999999999999999,0.25
2020-01-01 Arsenal-Manchester Utd,Manchester Utd,Arsenal,2020-01-01,20:00:00,Matchweek 21,Wed,Home,W,2,0,1,1,0.85,0.5,0.85,0.9,0.5,0.8,0.25,0.25,0.75,0.7,0.75,0.55,0.4,0.05,0.65,0.3,0.8,0.55,0.6,0.9,0.8,0.85,0.75,0.55,0.3,0.65,1.0,0.7,0.45,0.55,0.2,0.75,0.25,0.55,0.29999999999999993,-0.09999999999999998,-0.050000000000000044,0.09999999999999998,-0.35,0.050000000000000044,-0.30000000000000004,-0.04999999999999999,0.09999999999999998,-0.30000000000000004,0.050000000000000044,0.10000000000000003,-0.15000000000000002,-0.15000000000000002,-0.09999999999999998,0.04999999999999999,0.25
2019-12-01 Aston Villa-Manchester Utd,Manchester Utd,Aston Villa,2019-12-01,16:30:00,Matchweek 14,Sun,Away,D,2,2,0,0,0.1,0.05,0.25,0.55,0.3,0.15,0.5,1.0,0.1,0.7,0.2,0.9,0.7,0.8,0.15,0.8,0.25,0.55,0.6,0.9,0.8,0.85,0.75,0.55,0.3,0.65,1.0,0.7,0.45,0.55,0.2,0.75,0.25,0.55,-0.45000000000000007,-0.5499999999999999,-0.65,-0.25,-0.55,-0.6,-0.050000000000000044,0.7,-0.55,-0.30000000000000004,-0.49999999999999994,0.45,0.1499999999999999,0.6000000000000001,-0.6,0.55,-0.30000000000000004
2020-07-09 Aston Villa-Manchester Utd,Manchester Utd,Aston Villa,2020-07-09,20:15:00,Matchweek 34,Thu,Home,L,0,3,0,1,0.1,0.05,0.25,0.55,0.3,0.15,0.5,1.0,0.1,0.7,0.2,0.9,0.7,0.8,0.15,0.8,0.25,0.55,0.6,0.9,0.8,0.85,0.75,0.55,0.3,0.65,1.0,0.7,0.45,0.55,0.2,0.75,0.25,0.55,-0.45000000000000007,-0.5499999999999999,-0.65,-0.25,-0.55,-0.6,-0.050000000000000044,0.7,-0.55,-0.30000000000000004,-0.49999999999999994,0.45,0.1499999999999999,0.6000000000000001,-0.6,0.55,-0.30000000000000004
2019-11-02 Bournemouth-Manchester Utd,Manchester Utd,Bournemouth,2019-11-02,12:30:00,Matchweek 11,Sat,Home,W,1,0,1,1,0.05,0.4,0.7,0.5,0.15,0.45,0.2,0.8,0.2,0.95,0.85,0.75,0.85,0.45,0.6,0.45,0.1,0.55,0.6,0.9,0.8,0.85,0.75,0.55,0.3,0.65,1.0,0.7,0.45,0.55,0.2,0.75,0.25,0.55,-0.5,-0.19999999999999996,-0.20000000000000007,-0.30000000000000004,-0.7,-0.3,-0.35000000000000003,0.5,-0.45,-0.050000000000000044,0.15000000000000002,0.3,0.29999999999999993,0.25,-0.15000000000000002,0.2,-0.45000000000000007
2020-07-04 Bournemouth-Manchester Utd,Manchester Utd,Bournemouth,2020-07-04,15:00:00,Matchweek 33,Sat,Away,L,2,5,0,0,0.05,0.4,0.7,0.5,0.15,0.45,0.2,0.8,0.2,0.95,0.85,0.75,0.85,0.45,0.6,0.45,0.1,0.55,0.6,0.9,0.8,0.85,0.75,0.55,0.3,0.65,1.0,0.7,0.45,0.55,0.2,0.75,0.25,0.55,-0.5,-0.19999999999999996,-0.20000000000000007,-0.30000000000000004,-0.7,-0.3,-0.35000000000000003,0.5,-0.45,-0.050000000000000044,0.15000000000000002,0.3,0.29999999999999993,0.25,-0.15000000000000002,0.2,-0.45000000000000007
2019-11-10 Brighton-Manchester Utd,Manchester Utd,Brighton,2019-11-10,14:00:00,Matchweek 12,Sun,Away,L,1,3,0,0,0.5,0.35,0.1,0.4,0.05,0.2,0.75,0.85,0.05,0.05,0.2,0.5,0.1,0.9,0.8,0.65,0.35,0.55,0.6,0.9,0.8,0.85,0.75,0.55,0.3,0.65,1.0,0.7,0.45,0.55,0.2,0.75,0.25,0.55,-0.050000000000000044,-0.25,-0.8,-0.4,-0.7999999999999999,-0.55,0.19999999999999996,0.55,-0.6,-0.95,-0.49999999999999994,0.04999999999999999,-0.45000000000000007,0.7,0.050000000000000044,0.4,-0.20000000000000007
2020-06-30 Brighton-Manchester Utd,Manchester Utd,Brighton,2020-06-30,20:15:00,Matchweek 32,Tue,Home,L,0,3,0,1,0.5,0.35,0.1,0.4,0.05,0.2,0.75,0.85,0.05,0.05,0.2,0.5,0.1,0.9,0.8,0.65,0.35,0.55,0.6,0.9,0.8,0.85,0.75,0.55,0.3,0.65,1.0,0.7,0.45,0.55,0.2,0.75,0.25,0.55,-0.050000000000000044,-0.25,-0.8,-0.4,-0.7999999999999999,-0.55,0.19999999999999996,0.55,-0.6,-0.95,-0.49999999999999994,0.04999999999999999,-0.45000000000000007,0.7,0.050000000000000044,0.4,-0.20000000000000007
2019-12-28 Burnley-Manchester Utd,Manchester Utd,Burnley,2019-12-28,19:45:00,Matchweek 20,Sat,Home,L,0,2,0,1,0.25,0.1,0.3,0.35,0.3,0.1,1.0,0.95,0.4,0.1,0.1,0.6,0.05,0.5,0.5,0.95,0.5,0.55,0.6,0.9,0.8,0.85,0.75,0.55,0.3,0.65,1.0,0.7,0.45,0.55,0.2,0.75,0.25,0.55,-0.30000000000000004,-0.5,-0.6000000000000001,-0.45000000000000007,-0.55,-0.65,0.44999999999999996,0.6499999999999999,-0.25,-0.9,-0.6,0.14999999999999997,-0.5,0.3,-0.25,0.7,-0.050000000000000044
